threads,nx,nt,iters_cg,iters_newton,timespent
2,64,100,1007,301,0.15135
2,64,100,1007,301,0.0558668
2,64,100,1007,301,0.0605747
2,64,100,1007,301,0.0581896
2,64,100,1007,301,0.0567619
2,64,100,1007,301,0.0560927
2,64,100,1007,301,0.0324508
2,64,100,1007,301,0.0575175
2,64,100,1007,301,0.0660054
2,64,100,1007,301,0.0608458
2,64,100,1007,301,0.0513672
2,64,100,1007,301,0.0624896
2,64,100,1007,301,0.0605613
2,64,100,1007,301,0.0569942
2,64,100,1007,301,0.0596611
2,64,100,1007,301,0.0601956
2,64,100,1007,301,0.060314
2,64,100,1007,301,0.0566559
2,64,100,1007,301,0.0556386
2,64,100,1007,301,0.0632871
2,64,100,1007,301,0.0547797
2,64,100,1007,301,0.0553818
2,64,100,1007,301,0.0578075
2,64,100,1007,301,0.0552019
2,64,100,1007,301,0.0564484
2,64,100,1007,301,0.0512863
2,64,100,1007,301,0.057769
2,64,100,1007,301,0.0551853
2,64,100,1007,301,0.0549883
2,64,100,1007,301,0.0539899
2,64,100,1007,301,0.0522667
2,64,100,1007,301,0.0566893
2,64,100,1007,301,0.0558971
2,64,100,1007,301,0.0607817
2,64,100,1007,301,0.0512935
2,64,100,1007,301,0.0563503
2,64,100,1007,301,0.055094
2,64,100,1007,301,0.0537076
2,64,100,1007,301,0.05307
2,64,100,1007,301,0.0556959
4,64,100,1007,301,0.0544159
4,64,100,1007,301,0.111611
4,64,100,1007,301,3.68158
4,64,100,1007,301,0.048899
4,64,100,1007,301,0.0248693
4,64,100,1007,301,0.0562526
4,64,100,1007,301,0.183145
4,64,100,1007,301,0.991169
4,64,100,1007,301,0.456643
4,64,100,1007,301,0.0496544
4,64,100,1007,301,0.180928
4,64,100,1007,301,0.510537
4,64,100,1007,301,0.0590567
4,64,100,1007,301,7.43676
4,64,100,1007,301,0.0653761
4,64,100,1007,301,0.061718
4,64,100,1007,301,0.0574308
4,64,100,1007,301,0.0603774
4,64,100,1007,301,13.2663
4,64,100,1007,301,1.4258
4,64,100,1007,301,0.0650684
4,64,100,1007,301,2.67789
4,64,100,1007,301,0.0632654
4,64,100,1007,301,0.0605364
4,64,100,1007,301,0.0524977
4,64,100,1007,301,0.0550744
4,64,100,1007,301,0.0555043
4,64,100,1007,301,5.42649
4,64,100,1007,301,11.9202
4,64,100,1007,301,0.0430683
4,64,100,1007,301,0.043714
4,64,100,1007,301,0.044384
4,64,100,1007,301,0.0475626
4,64,100,1007,301,0.0424362
4,64,100,1007,301,0.0427747
4,64,100,1007,301,0.0404195
4,64,100,1007,301,0.0419388
4,64,100,1007,301,0.0423356
4,64,100,1007,301,0.0453793
4,64,100,1007,301,7.36247
4,64,100,1007,301,1.99824
4,64,100,1007,301,2.17445
4,64,100,1007,301,0.526376
4,64,100,1007,301,0.0533866
4,64,100,1007,301,4.9355
4,64,100,1007,301,0.0623185
4,64,100,1007,301,0.0618195
4,64,100,1007,301,0.059355
4,64,100,1007,301,0.0502436
4,64,100,1007,301,0.109108
8,64,100,1007,301,0.0681776
8,64,100,1007,301,0.063279
8,64,100,1007,301,1.49912
8,64,100,1007,301,0.0684896
8,64,100,1007,301,22.8379
8,64,100,1007,301,2.43856
8,64,100,1007,301,0.0985821
8,64,100,1007,301,0.0579199
8,64,100,1007,301,0.06246
8,64,100,1007,301,0.0607152
8,64,100,1007,301,0.0608387
8,64,100,1007,301,0.0552148
8,64,100,1007,301,0.0614997
8,64,100,1007,301,1.18641
8,64,100,1007,301,0.0466832
8,64,100,1007,301,0.240223
8,64,100,1007,301,0.0477812
8,64,100,1007,301,0.0473722
8,64,100,1007,301,0.0653336
8,64,100,1007,301,0.0614638
8,64,100,1007,301,0.0614665
8,64,100,1007,301,0.0657925
8,64,100,1007,301,0.0601349
8,64,100,1007,301,0.0623194
8,64,100,1007,301,0.0618601
8,64,100,1007,301,0.0591882
8,64,100,1007,301,0.0598698
8,64,100,1007,301,0.067509
8,64,100,1007,301,0.0689288
8,64,100,1007,301,0.0620955
8,64,100,1007,301,1.78268
8,64,100,1007,301,0.0540822
8,64,100,1007,301,0.0567069
8,64,100,1007,301,0.0591932
8,64,100,1007,301,9.01379
8,64,100,1007,301,0.0634879
8,64,100,1007,301,0.0643108
8,64,100,1007,301,1.23854
8,64,100,1007,301,2.07739
8,64,100,1007,301,0.0610544
8,64,100,1007,301,0.0584745
8,64,100,1007,301,0.063628
8,64,100,1007,301,0.0565389
8,64,100,1007,301,0.0625206
8,64,100,1007,301,0.0609387
8,64,100,1007,301,0.0624708
8,64,100,1007,301,0.0600665
8,64,100,1007,301,0.063712
8,64,100,1007,301,0.0596673
8,64,100,1007,301,0.0590506
16,64,100,1007,301,2.05421
16,64,100,1007,301,23.9041
16,64,100,1007,301,0.0747709
16,64,100,1007,301,0.0774355
16,64,100,1007,301,0.408057
16,64,100,1007,301,0.894027
16,64,100,1007,301,0.093973
16,64,100,1007,301,0.0714089
16,64,100,1007,301,0.0842764
16,64,100,1007,301,0.146867
16,64,100,1007,301,0.147071
16,64,100,1007,301,0.188691
16,64,100,1007,301,0.999402
16,64,100,1007,301,0.0794358
16,64,100,1007,301,18.3647
16,64,100,1007,301,0.0711047
16,64,100,1007,301,0.0836496
16,64,100,1007,301,0.0806167
16,64,100,1007,301,0.0828528
16,64,100,1007,301,0.0767882
16,64,100,1007,301,3.24304
16,64,100,1007,301,0.17905
16,64,100,1007,301,0.0790307
16,64,100,1007,301,0.0732397
16,64,100,1007,301,0.0914586
16,64,100,1007,301,0.0906032
16,64,100,1007,301,0.076424
16,64,100,1007,301,0.153886
16,64,100,1007,301,0.13479
16,64,100,1007,301,0.0945033
16,64,100,1007,301,0.109371
16,64,100,1007,301,0.101971
16,64,100,1007,301,0.110472
16,64,100,1007,301,0.0824902
16,64,100,1007,301,11.8011
16,64,100,1007,301,4.22541
16,64,100,1007,301,0.832616
16,64,100,1007,301,0.0885732
16,64,100,1007,301,24.5687
16,64,100,1007,301,0.0738919
16,64,100,1007,301,0.0832727
16,64,100,1007,301,0.0710557
16,64,100,1007,301,0.072282
16,64,100,1007,301,0.831471
16,64,100,1007,301,3.44594
16,64,100,1007,301,0.0766514
16,64,100,1007,301,0.0823267
16,64,100,1007,301,0.0767238
16,64,100,1007,301,32.1938
16,64,100,1007,301,12.6651
1,128,100,1513,300,0.137077
1,128,100,1513,300,0.131243
1,128,100,1513,300,0.145217
1,128,100,1513,300,0.162995
1,128,100,1513,300,0.162919
1,128,100,1513,300,0.179964
1,128,100,1513,300,0.177434
1,128,100,1513,300,0.236135
1,128,100,1513,300,0.178785
1,128,100,1513,300,0.178206
1,128,100,1513,300,0.180118
1,128,100,1513,300,0.178404
1,128,100,1513,300,0.179282
1,128,100,1513,300,0.177282
1,128,100,1513,300,0.179613
1,128,100,1513,300,0.179243
1,128,100,1513,300,0.178298
1,128,100,1513,300,0.179813
1,128,100,1513,300,0.236163
1,128,100,1513,300,0.152406
1,128,100,1513,300,0.17793
1,128,100,1513,300,0.237816
1,128,100,1513,300,0.237462
1,128,100,1513,300,0.237905
1,128,100,1513,300,0.179908
1,128,100,1513,300,0.236063
1,128,100,1513,300,0.238522
1,128,100,1513,300,0.238356
1,128,100,1513,300,0.236858
1,128,100,1513,300,0.235866
1,128,100,1513,300,0.179402
1,128,100,1513,300,0.178718
1,128,100,1513,300,0.179551
1,128,100,1513,300,0.180018
1,128,100,1513,300,0.18036
1,128,100,1513,300,0.179015
1,128,100,1513,300,0.161894
1,128,100,1513,300,0.177986
1,128,100,1513,300,0.178006
1,128,100,1513,300,0.179049
1,128,100,1513,300,0.178036
1,128,100,1513,300,0.172066
1,128,100,1513,300,0.238314
1,128,100,1513,300,0.237154
1,128,100,1513,300,0.179601
1,128,100,1513,300,0.177512
1,128,100,1513,300,0.238084
1,128,100,1513,300,0.236397
1,128,100,1513,300,0.236255
1,128,100,1513,300,0.151861
2,128,100,1512,300,0.148434
2,128,100,1512,300,0.150305
2,128,100,1512,300,0.155912
2,128,100,1512,300,0.15544
2,128,100,1512,300,0.154993
2,128,100,1512,300,0.155316
2,128,100,1512,300,0.147996
2,128,100,1512,300,0.143029
2,128,100,1512,300,0.13954
2,128,100,1512,300,0.128512
2,128,100,1512,300,0.142639
2,128,100,1512,300,0.136091
2,128,100,1512,300,0.138043
2,128,100,1512,300,0.139437
2,128,100,1512,300,0.130651
2,128,100,1512,300,0.140002
2,128,100,1512,300,0.138915
2,128,100,1512,300,0.130374
2,128,100,1512,300,0.12991
2,128,100,1512,300,0.139226
2,128,100,1512,300,0.130157
2,128,100,1512,300,0.137463
2,128,100,1512,300,0.129759
2,128,100,1512,300,0.129687
2,128,100,1512,300,0.131914
2,128,100,1512,300,0.138078
2,128,100,1512,300,0.140601
2,128,100,1512,300,0.10741
2,128,100,1512,300,0.138361
2,128,100,1512,300,0.103913
2,128,100,1512,300,0.131317
2,128,100,1512,300,0.138929
2,128,100,1512,300,0.129083
2,128,100,1512,300,0.130192
2,128,100,1512,300,0.138311
2,128,100,1512,300,0.139186
2,128,100,1512,300,0.130464
2,128,100,1512,300,0.139909
2,128,100,1512,300,0.139572
2,128,100,1512,300,0.13052
2,128,100,1512,300,0.13741
2,128,100,1512,300,0.131512
2,128,100,1512,300,0.138761
2,128,100,1512,300,0.137277
2,128,100,1512,300,0.139505
2,128,100,1512,300,0.119384
2,128,100,1512,300,0.131848
2,128,100,1512,300,0.139002
2,128,100,1512,300,0.139011
2,128,100,1512,300,0.131415
4,128,100,1512,300,0.117744
4,128,100,1513,300,1.0447
4,128,100,1513,300,4.74014
4,128,100,1513,300,0.10917
4,128,100,1510,300,4.47192
4,128,100,1513,300,0.115169
4,128,100,1517,300,0.114532
4,128,100,1512,300,3.8554
4,128,100,1516,300,0.119608
4,128,100,1512,300,0.109276
4,128,100,1512,300,1.05804
4,128,100,1517,300,0.112546
4,128,100,1516,300,2.06698
4,128,100,1513,300,0.583416
4,128,100,1513,300,1.0347
4,128,100,1513,300,0.113428
4,128,100,1512,300,0.107
4,128,100,1512,300,0.0981324
4,128,100,1514,300,0.424031
4,128,100,1513,300,0.0992184
4,128,100,1513,300,4.73131
4,128,100,1514,300,2.31901
4,128,100,1513,300,0.114813
4,128,100,1514,300,0.0992438
4,128,100,1509,300,0.109805
4,128,100,1517,300,0.106395
4,128,100,1514,300,0.0927379
4,128,100,1513,300,0.093995
4,128,100,1513,300,0.0984926
4,128,100,1511,300,0.0970385
4,128,100,1513,300,0.107866
4,128,100,1514,300,3.8302
4,128,100,1513,300,0.344135
4,128,100,1510,300,0.0915554
4,128,100,1512,300,0.115188
4,128,100,1514,300,0.101187
4,128,100,1512,300,0.106639
4,128,100,1511,300,0.112997
4,128,100,1515,300,0.108202
4,128,100,1513,300,0.209235
4,128,100,1517,300,0.115801
4,128,100,1513,300,0.106353
4,128,100,1511,300,0.112864
4,128,100,1513,300,0.106952
4,128,100,1514,300,0.106541
4,128,100,1516,300,0.101007
4,128,100,1514,300,0.10638
4,128,100,1515,300,0.106362
4,128,100,1511,300,0.126509
4,128,100,1515,300,0.139239
8,128,100,1513,300,0.114419
8,128,100,1509,300,0.113033
8,128,100,1516,300,0.118622
8,128,100,1512,300,0.121974
8,128,100,1511,300,0.111654
8,128,100,1517,300,0.104033
8,128,100,1513,300,0.100264
8,128,100,1513,300,0.109515
8,128,100,1515,300,0.121167
8,128,100,1515,300,0.113805
8,128,100,1513,300,0.108108
8,128,100,1513,300,0.116056
8,128,100,1514,300,0.118882
8,128,100,1514,300,0.124937
8,128,100,1513,300,0.115144
8,128,100,1518,300,0.128595
8,128,100,1513,300,0.102711
8,128,100,1514,300,0.104615
8,128,100,1513,300,0.105518
8,128,100,1510,300,0.100481
8,128,100,1513,300,0.104341
8,128,100,1516,300,0.103007
8,128,100,1512,300,0.104145
8,128,100,1510,300,0.103423
8,128,100,1516,300,0.117629
8,128,100,1516,300,0.0988052
8,128,100,1513,300,0.118484
8,128,100,1513,300,0.106851
8,128,100,1519,300,0.104507
8,128,100,1510,300,0.117331
8,128,100,1512,301,0.122532
8,128,100,1511,300,0.117139
8,128,100,1515,300,0.121745
8,128,100,1510,300,0.112079
8,128,100,1513,300,0.118475
8,128,100,1516,300,0.111771
8,128,100,1511,300,0.21787
8,128,100,1510,300,0.12568
8,128,100,1513,300,0.125194
8,128,100,1515,300,0.106544
8,128,100,1513,300,0.11478
8,128,100,1510,300,0.105316
8,128,100,1512,300,9.72756
8,128,100,1512,300,0.102785
8,128,100,1511,300,0.0999923
8,128,100,1515,300,0.104332
8,128,100,1516,300,0.104471
8,128,100,1514,300,0.105132
8,128,100,1518,300,0.1173
8,128,100,1516,300,0.0933403
16,128,100,1512,300,0.12196
16,128,100,1514,300,0.126951
16,128,100,1518,300,1.90622
16,128,100,1516,300,44.708
16,128,100,1515,300,0.133476
16,128,100,1515,300,129.563
16,128,100,1517,300,0.148549
16,128,100,1514,300,0.879311
16,128,100,1514,300,0.128088
16,128,100,1514,300,12.54
16,128,100,1512,300,0.133618
16,128,100,1513,300,0.131845
16,128,100,1517,300,0.130538
16,128,100,1517,300,0.161655
16,128,100,1515,300,0.132731
16,128,100,1513,300,0.134676
16,128,100,1513,300,16.0499
16,128,100,1513,300,0.135314
16,128,100,1515,300,0.143633
16,128,100,1511,300,68.1593
16,128,100,1509,300,37.9871
16,128,100,1513,300,2.23303
16,128,100,1512,300,29.0611
16,128,100,1514,300,0.128473
16,128,100,1511,300,0.136176
16,128,100,1513,300,0.119775
16,128,100,1512,300,0.135275
16,128,100,1518,300,0.115993
16,128,100,1514,300,0.140049
16,128,100,1511,300,0.128991
16,128,100,1514,300,0.123994
16,128,100,1511,300,0.247362
16,128,100,1512,300,0.132935
16,128,100,1511,300,0.131176
16,128,100,1512,300,0.134194
16,128,100,1512,300,12.3272
16,128,100,1511,300,0.135248
16,128,100,1513,300,0.129193
16,128,100,1515,300,0.149005
16,128,100,1512,300,0.131569
16,128,100,1515,300,0.125475
16,128,100,1511,300,0.130113
16,128,100,1513,300,0.128669
16,128,100,1515,300,0.147758
16,128,100,1516,300,0.129512
16,128,100,1513,300,9.19957
16,128,100,1513,300,160.817
16,128,100,1513,300,7.32262
16,128,100,1516,300,0.128474
16,128,100,1513,300,0.131645
1,256,100,2782,300,0.915519
1,256,100,2782,300,1.18092
1,256,100,2782,300,1.00703
1,256,100,2782,300,1.24707
1,256,100,2782,300,1.17398
1,256,100,2782,300,1.07663
1,256,100,2782,300,1.5441
1,256,100,2782,300,1.2306
1,256,100,2782,300,1.56023
1,256,100,2782,300,1.24192
1,256,100,2782,300,1.08068
1,256,100,2782,300,1.24661
1,256,100,2782,300,1.56144
1,256,100,2782,300,1.23088
1,256,100,2782,300,1.18165
1,256,100,2782,300,1.13673
1,256,100,2782,300,1.09629
1,256,100,2782,300,1.22866
1,256,100,2782,300,1.08979
1,256,100,2782,300,1.57197
1,256,100,2782,300,1.22896
1,256,100,2782,300,1.25316
1,256,100,2782,300,1.23874
1,256,100,2782,300,1.10499
1,256,100,2782,300,0.907845
1,256,100,2782,300,0.915028
1,256,100,2782,300,0.91007
1,256,100,2782,300,1.57173
1,256,100,2782,300,1.23182
1,256,100,2782,300,1.17599
1,256,100,2782,300,1.23117
1,256,100,2782,300,1.09883
1,256,100,2782,300,0.906607
1,256,100,2782,300,0.907738
1,256,100,2782,300,0.912929
1,256,100,2782,300,0.911237
1,256,100,2782,300,0.912012
1,256,100,2782,300,1.08705
1,256,100,2782,300,1.17658
1,256,100,2782,300,1.2334
1,256,100,2782,300,1.13577
1,256,100,2782,300,0.906976
1,256,100,2782,300,0.906802
1,256,100,2782,300,0.908007
1,256,100,2782,300,0.907942
1,256,100,2782,300,0.909699
1,256,100,2782,300,0.906872
1,256,100,2782,300,1.08152
1,256,100,2782,300,1.17273
1,256,100,2782,300,1.23001
2,256,100,2783,300,0.679578
2,256,100,2783,300,0.666991
2,256,100,2783,300,0.610105
2,256,100,2783,300,0.644728
2,256,100,2783,300,0.653797
2,256,100,2783,300,0.669623
2,256,100,2783,300,0.637558
2,256,100,2783,300,0.655049
2,256,100,2783,300,0.671369
2,256,100,2783,300,0.648214
2,256,100,2783,300,0.650419
2,256,100,2783,300,0.67443
2,256,100,2783,300,0.609097
2,256,100,2783,300,0.604825
2,256,100,2783,300,0.665751
2,256,100,2783,300,0.60717
2,256,100,2783,300,0.666105
2,256,100,2783,300,0.66324
2,256,100,2783,300,0.624339
2,256,100,2783,300,0.618706
2,256,100,2783,300,0.603176
2,256,100,2783,300,0.672105
2,256,100,2783,300,0.657707
2,256,100,2783,300,0.666564
2,256,100,2783,300,0.664686
2,256,100,2783,300,0.613096
2,256,100,2783,300,0.64923
2,256,100,2783,300,0.598415
2,256,100,2783,300,0.66607
2,256,100,2783,300,0.668078
2,256,100,2783,300,0.65664
2,256,100,2783,300,0.542568
2,256,100,2783,300,0.51985
2,256,100,2783,300,0.517262
2,256,100,2783,300,0.643394
2,256,100,2783,300,0.646872
2,256,100,2783,300,0.645099
2,256,100,2783,300,0.562558
2,256,100,2783,300,0.528033
2,256,100,2783,300,0.517971
2,256,100,2783,300,0.521364
2,256,100,2783,300,0.525215
2,256,100,2783,300,0.559959
2,256,100,2783,300,0.672853
2,256,100,2783,300,0.675601
2,256,100,2783,300,0.66446
2,256,100,2783,300,0.555938
2,256,100,2783,300,0.520817
2,256,100,2783,300,0.516573
2,256,100,2783,300,0.627965
4,256,100,2783,300,0.528293
4,256,100,2780,300,5.03239
4,256,100,2782,300,10.8462
4,256,100,2780,300,4.07849
4,256,100,2784,300,0.463918
4,256,100,2783,300,0.368833
4,256,100,2779,300,0.383604
4,256,100,2780,300,0.369327
4,256,100,2781,300,1.51655
4,256,100,2784,300,0.811537
4,256,100,2780,300,5.03864
4,256,100,2778,300,1.35808
4,256,100,2788,300,0.402476
4,256,100,2783,300,0.424382
4,256,100,2781,300,0.360612
4,256,100,2778,300,0.347166
4,256,100,2782,300,0.35695
4,256,100,2784,300,0.391124
4,256,100,2785,300,0.40926
4,256,100,2780,300,0.433355
4,256,100,2786,300,0.368938
4,256,100,2781,300,0.349897
4,256,100,2780,300,0.344646
4,256,100,2783,300,0.330275
4,256,100,2783,300,0.448287
4,256,100,2782,300,0.360048
4,256,100,2784,300,0.410859
4,256,100,2780,300,0.417019
4,256,100,2783,300,0.41495
4,256,100,2785,300,0.414883
4,256,100,2781,300,0.411875
4,256,100,2779,300,0.463273
4,256,100,2782,300,0.41536
4,256,100,2780,300,0.408612
4,256,100,2785,300,0.427754
4,256,100,2783,300,0.413371
4,256,100,2779,300,0.404271
4,256,100,2781,300,0.380368
4,256,100,2785,300,0.357769
4,256,100,2784,300,1.30692
4,256,100,2778,300,0.391734
4,256,100,2778,300,0.415048
4,256,100,2783,300,0.413656
4,256,100,2783,300,0.378032
4,256,100,2788,300,0.391596
4,256,100,2783,300,6.48518
4,256,100,2778,300,0.380329
4,256,100,2782,300,0.420998
4,256,100,2785,300,0.414484
4,256,100,2786,300,0.495812
8,256,100,2779,300,0.327823
8,256,100,2780,300,0.329244
8,256,100,2784,300,0.345718
8,256,100,2781,300,0.260772
8,256,100,2784,300,2.08917
8,256,100,2783,300,3.30107
8,256,100,2783,300,0.280842
8,256,100,2782,300,0.300095
8,256,100,2784,300,0.344844
8,256,100,2781,300,0.303822
8,256,100,2782,300,0.33223
8,256,100,2784,300,15.1186
8,256,100,2783,300,0.265558
8,256,100,2785,300,0.30006
8,256,100,2783,300,0.253078
8,256,100,2786,300,0.283426
8,256,100,2786,300,2.73106
8,256,100,2783,300,0.270591
8,256,100,2782,300,1.20926
8,256,100,2784,300,0.254188
8,256,100,2778,300,0.285675
8,256,100,2785,300,0.275438
8,256,100,2781,300,0.283504
8,256,100,2784,300,0.279353
8,256,100,2783,300,0.284989
8,256,100,2778,300,1.88253
8,256,100,2780,300,0.285765
8,256,100,2783,300,0.261999
8,256,100,2785,300,0.267716
8,256,100,2781,300,0.298313
8,256,100,2783,300,0.288612
8,256,100,2782,300,0.33925
8,256,100,2784,300,0.297483
8,256,100,2778,300,2.75314
8,256,100,2784,300,0.328754
8,256,100,2781,300,0.343213
8,256,100,2785,300,0.32767
8,256,100,2783,300,0.643389
8,256,100,2785,300,0.326598
8,256,100,2783,300,0.323761
8,256,100,2782,300,0.277396
8,256,100,2784,300,0.269002
8,256,100,2782,300,0.951231
8,256,100,2779,300,0.265311
8,256,100,2783,300,0.319687
8,256,100,2784,300,0.278761
8,256,100,2784,300,2.18659
8,256,100,2787,300,4.7141
8,256,100,2788,300,0.263658
8,256,100,2784,300,0.274902
16,256,100,2785,300,0.304574
16,256,100,2783,300,49.9984
16,256,100,2784,300,0.273154
16,256,100,2782,300,2.14885
16,256,100,2782,300,9.39193
16,256,100,2783,300,1.23751
16,256,100,2779,300,25.4091
16,256,100,2779,300,55.5318
16,256,100,2786,300,0.267632
16,256,100,2783,300,0.244646
16,256,100,2784,300,11.8057
16,256,100,2783,300,67.7929
16,256,100,2788,300,8.95348
16,256,100,2786,300,0.343529
16,256,100,2782,300,0.271158
16,256,100,2782,300,0.260179
16,256,100,2778,300,0.250104
16,256,100,2786,300,0.26845
16,256,100,2784,300,0.280001
16,256,100,2783,300,10.7781
16,256,100,2778,300,0.238656
16,256,100,2781,300,0.25221
16,256,100,2784,300,0.355439
16,256,100,2784,300,0.27225
16,256,100,2783,300,0.268241
16,256,100,2784,300,2.63781
16,256,100,2778,300,0.28405
16,256,100,2783,300,35.0382
16,256,100,2784,300,0.253932
16,256,100,2782,300,0.289477
16,256,100,2784,300,0.262046
16,256,100,2783,300,0.266521
16,256,100,2782,300,38.6314
16,256,100,2782,300,0.258167
16,256,100,2783,300,98.3794
16,256,100,2784,300,0.69312
16,256,100,2782,300,0.288669
16,256,100,2783,300,0.31405
16,256,100,2780,300,21.5196
16,256,100,2786,300,0.245702
16,256,100,2782,300,0.240689
16,256,100,2785,300,0.252635
16,256,100,2784,300,53.8007
16,256,100,2785,300,0.232246
16,256,100,2782,300,2.25982
16,256,100,2782,300,0.224896
16,256,100,2782,300,63.0991
16,256,100,2784,300,0.23397
16,256,100,2781,300,0.290224
16,256,100,2786,300,38.5286
1,512,100,5367,300,5.85458
1,512,100,5367,300,5.84895
1,512,100,5367,300,6.55829
1,512,100,5367,300,6.88987
1,512,100,5367,300,6.60282
1,512,100,5367,300,5.87373
1,512,100,5367,300,6.88163
1,512,100,5367,300,6.83909
1,512,100,5367,300,6.58541
1,512,100,5367,300,6.87722
1,512,100,5367,300,6.86253
1,512,100,5367,300,6.14374
1,512,100,5367,300,6.85617
1,512,100,5367,300,6.62443
1,512,100,5367,300,6.54881
1,512,100,5367,300,5.82515
1,512,100,5367,300,6.89578
1,512,100,5367,300,6.16908
1,512,100,5367,300,6.17798
1,512,100,5367,300,6.88795
1,512,100,5367,300,6.89412
1,512,100,5367,300,6.89547
1,512,100,5367,300,6.59956
1,512,100,5367,300,6.55315
1,512,100,5367,300,5.87193
1,512,100,5367,300,6.54699
1,512,100,5367,300,6.59373
1,512,100,5367,300,6.59042
1,512,100,5367,300,6.89163
1,512,100,5367,300,6.87826
1,512,100,5367,300,6.62223
1,512,100,5367,300,6.58925
1,512,100,5367,300,6.8615
1,512,100,5367,300,8.73517
1,512,100,5367,300,7.50913
1,512,100,5367,300,6.88081
1,512,100,5367,300,7.94973
1,512,100,5367,300,7.80984
1,512,100,5367,300,7.9559
1,512,100,5367,300,7.74341
1,512,100,5367,300,6.57297
1,512,100,5367,300,8.7864
1,512,100,5367,300,6.58857
1,512,100,5367,300,5.88761
1,512,100,5367,300,6.86844
1,512,100,5367,300,6.91785
1,512,100,5367,300,6.92219
1,512,100,5367,300,7.13437
1,512,100,5367,300,6.59141
1,512,100,5367,300,6.85686
2,512,100,5362,300,3.8129
2,512,100,5362,300,3.19381
2,512,100,5362,300,3.902
2,512,100,5362,300,4.05366
2,512,100,5362,300,3.74445
2,512,100,5362,300,3.05836
2,512,100,5362,300,3.89778
2,512,100,5362,300,3.49262
2,512,100,5362,300,3.8846
2,512,100,5362,300,3.9072
2,512,100,5362,300,3.89764
2,512,100,5362,300,3.24033
2,512,100,5362,300,3.81434
2,512,100,5362,300,3.8218
2,512,100,5362,300,3.22334
2,512,100,5362,300,3.21046
2,512,100,5362,300,3.24375
2,512,100,5362,300,3.2344
2,512,100,5362,300,3.81913
2,512,100,5362,300,3.76714
2,512,100,5362,300,3.88677
2,512,100,5362,300,3.20875
2,512,100,5362,300,3.20229
2,512,100,5362,300,3.2002
2,512,100,5362,300,3.22248
2,512,100,5362,300,4.13408
2,512,100,5362,300,4.18677
2,512,100,5362,300,3.75282
2,512,100,5362,300,3.07147
2,512,100,5362,300,4.2027
2,512,100,5362,300,3.22674
2,512,100,5362,300,4.18416
2,512,100,5362,300,3.25427
2,512,100,5362,300,3.81357
2,512,100,5362,300,3.22377
2,512,100,5362,300,3.74695
2,512,100,5362,300,3.90127
2,512,100,5362,300,3.91283
2,512,100,5362,300,3.20283
2,512,100,5362,300,4.20241
2,512,100,5362,300,4.17026
2,512,100,5362,300,3.83421
2,512,100,5362,300,3.81623
2,512,100,5362,300,3.81172
2,512,100,5362,300,3.81872
2,512,100,5362,300,3.81856
2,512,100,5362,300,4.13757
2,512,100,5362,300,3.81737
2,512,100,5362,300,4.12937
2,512,100,5362,300,3.82313
4,512,100,5357,300,3.45648
4,512,100,5362,300,2.06668
4,512,100,5355,300,2.02484
4,512,100,5366,300,2.02362
4,512,100,5361,300,2.04037
4,512,100,5353,300,2.05144
4,512,100,5368,300,2.24718
4,512,100,5359,300,2.63047
4,512,100,5367,300,1.89247
4,512,100,5366,300,2.07101
