threads,nx,nt,iters_cg,iters_newton,timespent
2,128,100,1512,300,0.137899
2,128,100,1512,300,0.128976
2,128,100,1512,300,0.129455
2,128,100,1512,300,0.139748
2,128,100,1512,300,0.13846
2,128,100,1512,300,0.137189
2,128,100,1512,300,0.139081
2,128,100,1512,300,0.136318
2,128,100,1512,300,0.13794
2,128,100,1512,300,0.138046
2,128,100,1512,300,0.13819
2,128,100,1512,300,0.137509
2,128,100,1512,300,0.138357
2,128,100,1512,300,0.141802
2,128,100,1512,300,0.137242
2,128,100,1512,300,0.138386
2,128,100,1512,300,0.136981
2,128,100,1512,300,0.107425
2,128,100,1512,300,0.138205
2,128,100,1512,300,0.138586
2,128,100,1512,300,0.138047
2,128,100,1512,300,0.139517
4,256,100,2783,300,0.406086
4,256,100,2780,300,0.403868
4,256,100,2783,300,0.408226
4,256,100,2781,300,0.405813
4,256,100,2784,300,0.414367
4,256,100,2786,300,0.403448
4,256,100,2786,300,0.406868
4,256,100,2786,300,0.432037
4,256,100,2784,300,0.41337
4,256,100,2785,300,0.412658
4,256,100,2787,300,0.358752
4,256,100,2783,300,0.33044
4,256,100,2782,300,0.353485
4,256,100,2781,300,0.323793
4,256,100,2785,300,0.338166
4,256,100,2782,300,0.341773
4,256,100,2781,300,0.319745
4,256,100,2780,300,0.388331
4,256,100,2785,300,0.383264
4,256,100,2781,300,0.374453
4,256,100,2779,300,0.377299
4,256,100,2777,300,0.378625
4,256,100,2783,300,0.399553
4,256,100,2781,300,0.428086
4,256,100,2779,300,0.420252
4,256,100,2782,300,0.399868
4,256,100,2780,300,0.398524
4,256,100,2782,300,0.402399
4,256,100,2780,300,0.377401
4,256,100,2781,300,0.397268
4,256,100,2785,300,0.399462
4,256,100,2784,300,0.411632
4,256,100,2781,300,0.394568
4,256,100,2782,300,0.398031
4,256,100,2781,300,0.391017
4,256,100,2786,300,0.379025
4,256,100,2783,300,0.389985
4,256,100,2784,300,0.376404
4,256,100,2780,300,0.409217
4,256,100,2786,300,0.397112
4,256,100,2783,300,0.394404
4,256,100,2783,300,0.349165
4,256,100,2782,300,0.349347
4,256,100,2782,300,0.354152
4,256,100,2777,300,0.381152
4,256,100,2781,300,0.380224
4,256,100,2784,300,0.397139
4,256,100,2786,300,0.402631
4,256,100,2781,300,0.399353
4,256,100,2786,300,0.418974
4,256,100,2782,300,0.406587
4,256,100,2781,300,0.344183
4,256,100,2783,300,0.319626
4,256,100,2784,300,0.3802
4,256,100,2781,300,0.398355
4,256,100,2784,300,0.395119
4,256,100,2786,300,0.39228
4,256,100,2782,300,0.359136
4,256,100,2785,300,0.337929
4,256,100,2783,300,0.335037
4,256,100,2787,300,0.335329
4,256,100,2785,300,0.386051
4,256,100,2787,300,0.378206
4,256,100,2782,300,0.38569
4,256,100,2782,300,0.402408
4,256,100,2783,300,0.401674
4,256,100,2782,300,0.40407
4,256,100,2783,300,0.420847
4,256,100,2784,300,0.402195
4,256,100,2781,300,0.377928
4,256,100,2781,300,0.393406
4,256,100,2786,300,0.397809
4,256,100,2786,300,0.392524
4,256,100,2784,300,0.396743
4,256,100,2786,300,0.404537
4,256,100,2788,300,0.415285
4,256,100,2785,300,0.405232
4,256,100,2778,300,0.408963
4,256,100,2781,300,0.397671
4,256,100,2785,300,0.404222
4,256,100,2785,300,0.368664
4,256,100,2786,300,0.355805
4,256,100,2786,300,0.383567
4,256,100,2783,300,0.405956
4,256,100,2781,300,0.418957
4,256,100,2783,300,0.375407
4,256,100,2784,300,0.391054
4,256,100,2786,300,0.390574
4,256,100,2783,300,0.41982
4,256,100,2787,300,0.383895
4,256,100,2782,300,0.390253
4,256,100,2782,300,0.400471
4,256,100,2781,300,0.418465
4,256,100,2789,300,0.354715
4,256,100,2782,300,0.349648
4,256,100,2781,300,0.356339
4,256,100,2783,300,0.337572
4,256,100,2781,300,0.344066
4,256,100,2782,300,0.321364
4,256,100,2782,300,0.400672
8,512,100,5364,300,1.39393
8,512,100,5356,300,1.30689
8,512,100,5358,300,1.46804
8,512,100,5359,300,1.32928
8,512,100,5360,300,1.28646
8,512,100,5364,300,1.47047
8,512,100,5369,300,1.34787
8,512,100,5363,300,1.36735
8,512,100,5364,301,1.27517
8,512,100,5356,300,1.15803
8,512,100,5345,300,1.09992
8,512,100,5354,300,1.33854
8,512,100,5362,300,1.28801
8,512,100,5360,300,1.15894
8,512,100,5356,300,1.14112
8,512,100,5361,300,1.15067
8,512,100,5361,300,1.18811
8,512,100,5361,300,1.1355
8,512,100,5363,300,1.27222
8,512,100,5359,300,1.36176
8,512,100,5357,300,1.32252
8,512,100,5361,300,1.16312
8,512,100,5355,300,1.64813
8,512,100,5358,300,1.34237
8,512,100,5358,300,1.15127
8,512,100,5363,300,1.13207
8,512,100,5364,300,1.31634
8,512,100,5361,300,1.31508
8,512,100,5362,300,1.15111
8,512,100,5371,301,1.13001
8,512,100,5359,300,1.16865
8,512,100,5358,300,1.1411
8,512,100,5356,300,1.19059
8,512,100,5352,300,1.16378
8,512,100,5357,300,1.14909
8,512,100,5360,300,1.17174
8,512,100,5364,300,1.53521
8,512,100,5357,300,1.33847
8,512,100,5362,300,1.3503
8,512,100,5363,300,1.28029
8,512,100,5364,300,1.18159
8,512,100,5353,300,1.14686
8,512,100,5366,300,1.1992
8,512,100,5361,300,1.22104
8,512,100,5359,300,1.14082
8,512,100,5354,300,1.13988
8,512,100,5368,300,1.10894
8,512,100,5363,300,1.1032
8,512,100,5358,300,1.15861
8,512,100,5359,300,1.18357
8,512,100,5366,300,1.1878
8,512,100,5366,300,1.18904
8,512,100,5366,300,1.16031
8,512,100,5362,300,1.12907
8,512,100,5357,300,1.15888
8,512,100,5358,300,1.16883
8,512,100,5357,300,1.17464
8,512,100,5354,300,1.30025
8,512,100,5354,300,1.24809
8,512,100,5363,300,1.15269
8,512,100,5360,300,1.17511
8,512,100,5370,300,1.16714
8,512,100,5357,300,1.1233
8,512,100,5366,300,1.16037
8,512,100,5360,300,1.15865
8,512,100,5354,300,1.18557
8,512,100,5361,300,1.17232
8,512,100,5358,300,1.21021
8,512,100,5360,300,1.17432
8,512,100,5364,300,1.15479
8,512,100,5366,300,1.1387
8,512,100,5356,300,1.25659
8,512,100,5358,300,1.1784
8,512,100,5362,300,1.16292
8,512,100,5354,300,1.15276
8,512,100,5358,300,1.46929
8,512,100,5362,300,1.42598
8,512,100,5368,300,1.17243
8,512,100,5367,301,1.2265
8,512,100,5354,300,1.19324
8,512,100,5357,300,1.33749
8,512,100,5360,300,1.51872
8,512,100,5364,300,1.45475
8,512,100,5366,300,1.28881
8,512,100,5362,300,1.18308
8,512,100,5355,300,1.25862
8,512,100,5370,300,1.19362
8,512,100,5362,300,1.12945
8,512,100,5354,300,1.13165
8,512,100,5367,300,1.18903
8,512,100,5367,300,1.21311
8,512,100,5362,300,1.18263
8,512,100,5358,300,1.15066
8,512,100,5363,300,1.10894
8,512,100,5359,300,1.11355
8,512,100,5368,301,1.11127
8,512,100,5366,300,0.987966
8,512,100,5359,300,1.15714
8,512,100,5361,300,1.14988
8,512,100,5361,300,1.17111
16,1024,100,10540,305,11.1798
16,1024,100,10499,303,10.9038
16,1024,100,10529,304,11.2271
16,1024,100,10484,302,11.6138
16,1024,100,10475,301,11.3824
16,1024,100,10497,303,11.3893
16,1024,100,10480,303,11.5596
16,1024,100,10483,303,11.2233
16,1024,100,10570,308,11.6826
16,1024,100,10486,302,11.6104
16,1024,100,10481,302,11.359
16,1024,100,10454,301,11.3484
16,1024,100,10475,302,11.6119
16,1024,100,10503,303,11.2131
16,1024,100,10519,304,10.8101
16,1024,100,10490,302,11.3471
16,1024,100,10488,303,11.507
16,1024,100,10483,302,11.1068
16,1024,100,10519,304,11.356
16,1024,100,10496,304,11.1639
16,1024,100,10483,303,11.5674
16,1024,100,10514,304,11.0223
16,1024,100,10524,305,11.773
16,1024,100,10457,301,11.4799
16,1024,100,10526,305,11.4758
16,1024,100,10557,307,11.5821
16,1024,100,10487,302,11.3112
16,1024,100,10491,303,11.2338
16,1024,100,10474,302,11.2589
16,1024,100,10502,303,11.1976
16,1024,100,10493,303,11.4619
16,1024,100,10470,302,11.2562
16,1024,100,10506,304,11.4829
16,1024,100,10540,306,11.3107
16,1024,100,10460,301,11.5303
16,1024,100,10475,302,11.219
16,1024,100,10435,300,11.3534
16,1024,100,10445,301,11.4242
16,1024,100,10473,302,10.9684
16,1024,100,10532,306,11.4701
16,1024,100,10547,307,11.7138
16,1024,100,10515,305,11.0523
16,1024,100,10509,304,11.1459
16,1024,100,10490,303,11.0315
16,1024,100,10510,304,11.8693
16,1024,100,10549,307,11.5762
16,1024,100,10515,304,11.3061
16,1024,100,10529,305,11.5562
16,1024,100,10515,304,11.4752
16,1024,100,10487,302,11.3313
16,1024,100,10475,302,11.5625
16,1024,100,10564,307,11.4653
16,1024,100,10510,304,11.7206
16,1024,100,10508,304,10.9393
16,1024,100,10476,302,10.7565
16,1024,100,10547,306,11.5182
16,1024,100,10467,302,11.3121
16,1024,100,10541,306,11.2121
16,1024,100,10494,303,11
16,1024,100,10497,303,11.4752
16,1024,100,10483,303,11.2725
16,1024,100,10534,306,11.2008
16,1024,100,10478,302,11.2878
16,1024,100,10472,302,11.3773
16,1024,100,10479,303,11.2288
16,1024,100,10488,303,11.464
16,1024,100,10617,310,11.6425
16,1024,100,10515,304,11.7558
16,1024,100,10573,307,11.5866
16,1024,100,10567,307,11.807
16,1024,100,10547,306,11.553
16,1024,100,10499,303,11.4425
16,1024,100,10504,303,11.4611
16,1024,100,10540,305,11.1268
16,1024,100,10506,303,11.4498
16,1024,100,10470,302,11.1413
16,1024,100,10437,300,11.3861
16,1024,100,10521,305,11.2939
16,1024,100,10466,301,11.1304
16,1024,100,10506,305,11.4214
16,1024,100,10444,301,11.4393
16,1024,100,10480,303,11.5029
16,1024,100,10561,307,11.4978
16,1024,100,10543,305,11.5138
16,1024,100,10478,302,11.3507
16,1024,100,10479,302,11.0768
16,1024,100,10528,305,11.638
16,1024,100,10564,306,11.3473
16,1024,100,10577,307,11.6696
16,1024,100,10469,302,11.3802
16,1024,100,10486,303,11.0028
16,1024,100,10527,305,11.2653
16,1024,100,10540,305,11.6712
16,1024,100,10477,303,11.3413
16,1024,100,10475,302,11.2371
16,1024,100,10486,302,11.1609
16,1024,100,10479,302,11.7564
16,1024,100,10516,304,11.4285
16,1024,100,10541,306,11.5318
16,1024,100,10483,303,11.527
