1 0 356342  


2 .2 178655  
2 1.2 191096  


4 .4 28444.3  
4 1.4 153750  
4 2.4 28657.2  
4 3.4 151310  


8 .6 9.723  
8 1.6 5997.6  
8 2.6 28284.2  
8 3.6 146776  
8 4.6 28218.1  
8 5.6 144988  
8 6.6 10.966  
8 7.6 6468.04  


16 .8 3.906  
16 1.8 6.537  
16 2.8 6347.72  
16 3.8 8.643  
16 4.8 88.031  
16 5.8 27735.3  
16 6.8 98979.9  
16 7.8 48362.5  
16 8.8 208.311  
16 9.8 27799.9  
16 10.8 101160  
16 11.8 48226.1  
16 12.8 3.692  
16 13.8 6.047  
16 14.8 7336.83  
16 15.8 8.599  
