threads,nx,nt,iters_cg,iters_newton,timespent
2,512,100,5362,300,3.23652
2,512,100,5362,300,3.2148
2,512,100,5362,300,3.22063
2,512,100,5362,300,3.20272
2,512,100,5362,300,3.25728
4,512,100,5359,300,2.62252
4,512,100,5359,300,2.52989
4,512,100,5359,300,2.61513
4,512,100,5359,300,2.40415
4,512,100,5359,300,2.60629
4,512,100,5359,300,2.61639
4,512,100,5359,300,2.66627
4,512,100,5359,300,2.37797
4,512,100,5359,300,2.58635
4,512,100,5359,300,2.51786
4,512,100,5359,300,2.55829
4,512,100,5359,300,2.33237
4,512,100,5359,300,2.28801
4,512,100,5359,300,2.49097
4,512,100,5359,300,2.70538
4,512,100,5359,300,2.59671
4,512,100,5359,300,2.54522
4,512,100,5359,300,2.60901
4,512,100,5359,300,2.50891
4,512,100,5359,300,3.03194
4,512,100,5359,300,2.62944
4,512,100,5359,300,2.40967
4,512,100,5359,300,2.60527
4,512,100,5359,300,2.71858
4,512,100,5359,300,2.28632
4,512,100,5359,300,2.70446
4,512,100,5359,300,2.53553
4,512,100,5359,300,2.72427
4,512,100,5359,300,2.59252
4,512,100,5359,300,2.46542
4,512,100,5359,300,2.56042
4,512,100,5359,300,2.51441
4,512,100,5359,300,2.61459
4,512,100,5359,300,2.46531
4,512,100,5359,300,2.86104
4,512,100,5359,300,2.27977
4,512,100,5359,300,2.75578
4,512,100,5359,300,2.72457
4,512,100,5359,300,2.6677
4,512,100,5359,300,2.58129
4,512,100,5359,300,2.36111
4,512,100,5359,300,2.62502
4,512,100,5359,300,2.43488
4,512,100,5359,300,2.71435
4,512,100,5359,300,2.69617
4,512,100,5359,300,2.47907
4,512,100,5359,300,2.56676
4,512,100,5359,300,2.92009
4,512,100,5359,300,2.53528
4,512,100,5359,300,2.27054
8,512,100,5362,300,1.45821
8,512,100,5362,300,1.52068
8,512,100,5362,300,1.5099
8,512,100,5362,300,1.41325
8,512,100,5362,300,1.46326
8,512,100,5362,300,1.43013
8,512,100,5362,300,1.45267
8,512,100,5362,300,1.45053
8,512,100,5362,300,1.41962
8,512,100,5362,300,1.45429
8,512,100,5362,300,1.41192
8,512,100,5362,300,1.44782
8,512,100,5362,300,1.42797
8,512,100,5362,300,1.45985
8,512,100,5362,300,1.44671
8,512,100,5362,300,1.44758
8,512,100,5362,300,1.44897
8,512,100,5362,300,1.41111
8,512,100,5362,300,1.43498
8,512,100,5362,300,1.47569
8,512,100,5362,300,1.31276
8,512,100,5362,300,1.593
8,512,100,5362,300,1.4311
8,512,100,5362,300,1.42763
8,512,100,5362,300,1.43147
8,512,100,5362,300,1.41237
8,512,100,5362,300,1.44368
8,512,100,5362,300,1.41816
8,512,100,5362,300,1.4468
8,512,100,5362,300,1.433
8,512,100,5362,300,1.42902
8,512,100,5362,300,1.48463
8,512,100,5362,300,1.42059
8,512,100,5362,300,1.50334
8,512,100,5362,300,1.42146
8,512,100,5362,300,1.43793
8,512,100,5362,300,1.43756
8,512,100,5362,300,1.4715
8,512,100,5362,300,1.4587
8,512,100,5362,300,1.39246
8,512,100,5362,300,1.43386
8,512,100,5362,300,1.39316
8,512,100,5362,300,1.46064
8,512,100,5362,300,1.2208
8,512,100,5362,300,1.439
8,512,100,5362,300,1.43806
8,512,100,5362,300,1.47459
8,512,100,5362,300,1.42553
8,512,100,5362,300,1.43057
8,512,100,5362,300,1.40849
16,512,100,5366,300,0.793477
16,512,100,5366,300,0.815977
16,512,100,5366,300,0.825389
16,512,100,5366,300,0.868118
16,512,100,5366,300,0.782711
16,512,100,5366,300,0.773621
16,512,100,5366,300,0.803872
16,512,100,5366,300,0.826626
16,512,100,5366,300,0.768399
16,512,100,5366,300,0.823799
16,512,100,5366,300,0.837725
16,512,100,5366,300,0.748094
16,512,100,5366,300,0.869682
16,512,100,5366,300,0.853306
16,512,100,5366,300,0.827341
16,512,100,5366,300,0.80636
16,512,100,5366,300,0.779595
16,512,100,5366,300,0.761874
16,512,100,5366,300,0.839344
16,512,100,5366,300,0.847866
16,512,100,5366,300,0.873242
16,512,100,5366,300,0.748095
16,512,100,5366,300,0.786916
16,512,100,5366,300,0.782035
16,512,100,5366,300,0.878984
16,512,100,5366,300,0.821592
16,512,100,5366,300,0.830274
16,512,100,5366,300,0.822534
16,512,100,5366,300,0.772294
16,512,100,5366,300,0.811489
16,512,100,5366,300,0.772162
16,512,100,5366,300,0.820736
16,512,100,5366,300,0.805045
16,512,100,5366,300,0.716701
16,512,100,5366,300,0.896441
16,512,100,5366,300,0.741987
16,512,100,5366,300,0.798575
16,512,100,5366,300,0.769839
16,512,100,5366,300,0.772162
16,512,100,5366,300,0.821533
16,512,100,5366,300,0.75206
16,512,100,5366,300,0.719744
16,512,100,5366,300,0.850648
16,512,100,5366,300,0.797952
16,512,100,5366,300,0.86565
16,512,100,5366,300,0.841387
16,512,100,5366,300,0.764386
16,512,100,5366,300,0.774726
16,512,100,5366,300,1.80699
16,512,100,5366,300,0.936786
1,1024,100,10543,305,76.4433
1,1024,100,10543,305,76.3929
1,1024,100,10543,305,75.6388
1,1024,100,10543,305,76.8084
1,1024,100,10543,305,75.6561
1,1024,100,10543,305,75.9742
1,1024,100,10543,305,73.0912
1,1024,100,10543,305,73.268
1,1024,100,10543,305,74.4062
1,1024,100,10543,305,75.135
1,1024,100,10543,305,77.1624
1,1024,100,10543,305,76.273
1,1024,100,10543,305,77.8275
1,1024,100,10543,305,74.37
1,1024,100,10543,305,76.5781
1,1024,100,10543,305,75.9353
1,1024,100,10543,305,77.3884
1,1024,100,10543,305,77.0811
1,1024,100,10543,305,75.6334
1,1024,100,10543,305,77.1361
1,1024,100,10543,305,74.5452
1,1024,100,10543,305,75.047
1,1024,100,10543,305,71.3798
1,1024,100,10543,305,76.289
1,1024,100,10543,305,75.4971
1,1024,100,10543,305,75.0386
1,1024,100,10543,305,74.7895
1,1024,100,10543,305,76.6249
1,1024,100,10543,305,76.7323
1,1024,100,10543,305,73.0369
1,1024,100,10543,305,75.8269
1,1024,100,10543,305,75.3637
1,1024,100,10543,305,74.2584
1,1024,100,10543,305,81.2704
1,1024,100,10543,305,75.0755
1,1024,100,10543,305,75.7106
1,1024,100,10543,305,73.304
1,1024,100,10543,305,73.1367
1,1024,100,10543,305,73.4089
1,1024,100,10543,305,75.3022
1,1024,100,10543,305,76.4067
1,1024,100,10543,305,75.9397
1,1024,100,10543,305,75.751
1,1024,100,10543,305,74.7378
1,1024,100,10543,305,77.3092
1,1024,100,10543,305,74.9318
1,1024,100,10543,305,76.5542
1,1024,100,10543,305,77.381
1,1024,100,10543,305,75.8292
1,1024,100,10543,305,76.8753
2,1024,100,10476,302,42.2436
2,1024,100,10476,302,41.4136
2,1024,100,10476,302,41.4746
2,1024,100,10476,302,41.3604
2,1024,100,10476,302,41.2674
2,1024,100,10476,302,41.6695
2,1024,100,10476,302,41.8576
2,1024,100,10476,302,41.4386
2,1024,100,10476,302,41.5374
2,1024,100,10476,302,41.4262
2,1024,100,10476,302,42.0421
2,1024,100,10476,302,41.6466
2,1024,100,10476,302,41.5097
2,1024,100,10476,302,41.3994
2,1024,100,10476,302,41.4476
2,1024,100,10476,302,41.7623
2,1024,100,10476,302,41.5457
2,1024,100,10476,302,41.5215
2,1024,100,10476,302,41.4744
2,1024,100,10476,302,41.4657
2,1024,100,10476,302,41.2291
2,1024,100,10476,302,41.3449
2,1024,100,10476,302,41.4961
2,1024,100,10476,302,41.4402
2,1024,100,10476,302,41.4092
2,1024,100,10476,302,41.3829
2,1024,100,10476,302,41.4601
2,1024,100,10476,302,41.3491
2,1024,100,10476,302,41.3546
2,1024,100,10476,302,41.3441
2,1024,100,10476,302,41.6917
2,1024,100,10476,302,41.2412
2,1024,100,10476,302,41.2491
2,1024,100,10476,302,41.361
2,1024,100,10476,302,41.5592
2,1024,100,10476,302,41.4623
2,1024,100,10476,302,41.2517
2,1024,100,10476,302,41.1946
2,1024,100,10476,302,42.1679
2,1024,100,10476,302,41.5691
2,1024,100,10476,302,42.106
2,1024,100,10476,302,41.5587
2,1024,100,10476,302,41.4499
2,1024,100,10476,302,41.746
2,1024,100,10476,302,42.2594
2,1024,100,10476,302,41.3831
2,1024,100,10476,302,41.3617
2,1024,100,10476,302,41.5033
2,1024,100,10476,302,41.4209
2,1024,100,10476,302,41.4135
4,1024,100,10529,305,18.0038
4,1024,100,10529,305,18.1584
4,1024,100,10529,305,17.7046
4,1024,100,10529,305,18.2906
4,1024,100,10529,305,18.4013
4,1024,100,10529,305,18.4465
4,1024,100,10529,305,18.4601
4,1024,100,10529,305,18.7571
4,1024,100,10529,305,18.5246
4,1024,100,10529,305,18.7518
4,1024,100,10529,305,18.5939
4,1024,100,10529,305,18.0371
4,1024,100,10529,305,18.3592
4,1024,100,10529,305,18.6617
4,1024,100,10529,305,18.6015
4,1024,100,10529,305,18.6318
4,1024,100,10529,305,18.5921
4,1024,100,10529,305,16.684
4,1024,100,10529,305,18.1795
4,1024,100,10529,305,18.8707
4,1024,100,10529,305,17.7321
4,1024,100,10529,305,18.742
4,1024,100,10529,305,18.5488
4,1024,100,10529,305,18.6704
4,1024,100,10529,305,18.7609
4,1024,100,10529,305,18.5184
4,1024,100,10529,305,18.37
4,1024,100,10529,305,18.6585
4,1024,100,10529,305,18.6899
4,1024,100,10529,305,18.9152
4,1024,100,10529,305,20.4454
4,1024,100,10529,305,18.2073
4,1024,100,10529,305,18.1893
4,1024,100,10529,305,18.9678
4,1024,100,10529,305,17.5899
4,1024,100,10529,305,16.1164
4,1024,100,10529,305,19.0234
4,1024,100,10529,305,17.3084
4,1024,100,10529,305,18.6406
4,1024,100,10529,305,17.8539
4,1024,100,10529,305,18.2129
4,1024,100,10529,305,21.172
4,1024,100,10529,305,17.6174
4,1024,100,10529,305,18.507
4,1024,100,10529,305,18.2932
4,1024,100,10529,305,17.905
4,1024,100,10529,305,18.7078
4,1024,100,10529,305,19.2394
4,1024,100,10529,305,17.8672
4,1024,100,10529,305,18.4728
8,1024,100,10497,303,7.96216
8,1024,100,10497,303,7.88524
8,1024,100,10497,303,8.07294
8,1024,100,10497,303,7.85729
8,1024,100,10497,303,8.01508
8,1024,100,10497,303,8.34159
8,1024,100,10497,303,10.0168
8,1024,100,10497,303,8.05026
8,1024,100,10497,303,8.8323
8,1024,100,10497,303,8.00377
8,1024,100,10497,303,7.94978
8,1024,100,10497,303,8.00705
8,1024,100,10497,303,8.19128
8,1024,100,10497,303,8.63271
8,1024,100,10497,303,7.51129
8,1024,100,10497,303,7.97318
8,1024,100,10497,303,9.37649
8,1024,100,10497,303,13.1068
8,1024,100,10497,303,7.83338
8,1024,100,10497,303,7.95807
8,1024,100,10497,303,7.92898
8,1024,100,10497,303,7.765
8,1024,100,10497,303,7.9717
8,1024,100,10497,303,8.40217
8,1024,100,10497,303,8.01801
8,1024,100,10497,303,7.88798
8,1024,100,10497,303,8.87143
8,1024,100,10497,303,7.88251
8,1024,100,10497,303,8.68945
8,1024,100,10497,303,8.06718
8,1024,100,10497,303,7.83191
8,1024,100,10497,303,8.18016
8,1024,100,10497,303,8.29612
8,1024,100,10497,303,8.20837
8,1024,100,10497,303,7.79475
8,1024,100,10497,303,8.37903
8,1024,100,10497,303,8.25312
8,1024,100,10497,303,8.10363
8,1024,100,10497,303,9.29485
8,1024,100,10497,303,7.95298
8,1024,100,10497,303,8.28839
8,1024,100,10497,303,8.32807
8,1024,100,10497,303,8.33561
8,1024,100,10497,303,8.24245
8,1024,100,10497,303,7.76271
8,1024,100,10497,303,8.27522
8,1024,100,10497,303,8.29616
8,1024,100,10497,303,8.36606
8,1024,100,10497,303,8.29759
8,1024,100,10497,303,7.99308
16,1024,100,10505,303,4.15564
16,1024,100,10505,303,4.17716
16,1024,100,10505,303,4.11867
16,1024,100,10505,303,4.4984
16,1024,100,10505,303,4.091
16,1024,100,10505,303,4.42928
16,1024,100,10505,303,4.33539
16,1024,100,10505,303,4.23567
16,1024,100,10505,303,4.26717
16,1024,100,10505,303,4.47668
16,1024,100,10505,303,4.3423
16,1024,100,10505,303,4.32162
16,1024,100,10505,303,4.35663
16,1024,100,10505,303,4.30445
16,1024,100,10505,303,4.70728
16,1024,100,10505,303,4.22071
16,1024,100,10505,303,4.64346
16,1024,100,10505,303,4.26601
16,1024,100,10505,303,4.29163
16,1024,100,10505,303,4.24855
16,1024,100,10505,303,4.19222
16,1024,100,10505,303,4.27472
16,1024,100,10505,303,4.08341
16,1024,100,10505,303,4.24252
16,1024,100,10505,303,4.41578
16,1024,100,10505,303,4.22392
16,1024,100,10505,303,4.08392
16,1024,100,10505,303,4.22819
16,1024,100,10505,303,4.21276
16,1024,100,10505,303,4.38136
16,1024,100,10505,303,4.30341
16,1024,100,10505,303,4.2877
16,1024,100,10505,303,4.17776
16,1024,100,10505,303,4.21972
16,1024,100,10505,303,4.16624
16,1024,100,10505,303,5.18636
16,1024,100,10505,303,4.20523
16,1024,100,10505,303,4.16258
16,1024,100,10505,303,4.2711
16,1024,100,10505,303,4.51323
16,1024,100,10505,303,4.29506
16,1024,100,10505,303,4.23279
16,1024,100,10505,303,4.25828
16,1024,100,10505,303,4.23939
16,1024,100,10505,303,4.29078
16,1024,100,10505,303,4.16332
16,1024,100,10505,303,4.06096
16,1024,100,10505,303,4.26851
16,1024,100,10505,303,4.22972
16,1024,100,10505,303,4.55301
